,Unnamed: 0,row_i,thing, preferredLabel, index,cw_number,cw1_dateModified,cw1_category,cw2_dateModified,cw2_category,cw3_dateModified,cw3_category,cw4_dateModified,cw4_category,cw5_dateModified,cw5_category,cw6_dateModified,cw6_category,cw7_dateModified,cw7_category,cw8_dateModified,cw8_category,cw9_dateModified,cw9_category,cw10_dateModified,cw10_category,cw11_dateModified,cw11_category,cw12_dateModified,cw12_category,cw13_dateModified,cw13_category,cw14_dateModified,cw14_category,cw15_dateModified,cw15_category,cw16_dateModified,cw16_category,cw17_dateModified,cw17_category,cw18_dateModified,cw18_category,cw19_dateModified,cw19_category,cw20_dateModified,cw20_category
477,477,477,33d68d3d-a0aa-1047-84d0-dc382de3e875, Ayr United, http://www.bbc.co.uk/sport/football/teams/ayr-united,20,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/Feature
478,478,478,c6e2a7ac-2d13-8640-9f98-41f749d94a6e, Volleyball, http://www.bbc.co.uk/sport/volleyball,20,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,27/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,27/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,29/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,20/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,08/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,18/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,16/06/18,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,01/05/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/08/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/06/17,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,29/06/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
479,479,479,25e5e7ca-004e-d349-8c76-ca86f3adfa7b, Bolton Wanderers, http://www.bbc.co.uk/sport/football/teams/bolton-wanderers,20,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
480,480,480,88ea67d2-4ee7-ac4c-956a-470565f83cf1, Ross County, http://www.bbc.co.uk/sport/football/teams/ross-county,20,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
481,481,481,a6315c80-6bd3-4be1-a40d-869e49e1a94f, Cross-Country Skiing, http://www.bbc.co.uk/sport/cross-country-skiing,20,24/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,22/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/Feature,09/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/12/18,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,30/07/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/07/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,09/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,25/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
482,482,482,29d5b5a1-08a2-48cc-a0c0-ebefddec861c, Udinese, http://www.bbc.co.uk/sport/football/teams/udinese,20,02/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/10/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/08/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/07/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,16/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/01/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/11/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/11/17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
483,483,483,69df1063-8877-4f13-8794-df424d1d2b73, SPAL, http://www.bbc.co.uk/sport/football/teams/spal,8,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,20/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/11/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/04/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/03/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/02/18,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,,,,,,,,,,,,,,,,,,,,,,,,
484,484,484,847c7327-941f-43dd-9406-5b74c5b9c1b6, Lebanon, http://www.bbc.co.uk/sport/football/teams/lebanon,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,485,485,b5732135-be6e-e74b-ab47-fd360ecbc7c0, Burton Albion, http://www.bbc.co.uk/sport/football/teams/burton-albion,20,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
486,486,486,5840c45e-73f4-9942-b653-8d7eb8067fc9, Rangers, http://www.bbc.co.uk/sport/football/teams/rangers,20,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,04/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
487,487,487,843257c2-309c-a749-9888-615bb448f887, Huddersfield Town, http://www.bbc.co.uk/sport/football/teams/huddersfield-town,20,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
488,488,488,75f90667-0306-e847-966e-085a11a8f195, Sheffield United, http://www.bbc.co.uk/sport/football/teams/sheffield-united,20,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,01/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
489,489,489,4b1d3a19-5e03-43b2-b153-3f58833d8451, Rennes, http://www.bbc.co.uk/sport/football/teams/rennes,20,20/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,19/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,16/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,18/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,30/05/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/04/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,15/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/03/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/02/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,27/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/01/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,23/09/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
490,490,490,467fd84f-5bf7-419e-9bd3-a0963c9cebbf, Argentine Primera Division, http://www.bbc.co.uk/sport/football/argentine-primera-division,7,06/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,25/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,13/06/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/12/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/12/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/11/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,09/11/18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,,,,,,,,,,,,,,,,,,,,,,,,,
491,491,491,32fa443e-dfbc-4a3a-8640-cd7d53470b6b, Cove Rangers, http://www.bbc.co.uk/sport/football/teams/cove-rangers,20,09/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,02/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,26/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,05/10/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,22/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,21/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,14/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/Feature,08/09/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,31/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,28/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,24/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,17/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,03/08/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,29/07/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
492,492,492,1fcfda6d-f50e-4367-8208-ac1415d3d613, Welsh Football, http://www.bbc.co.uk/sport/football/welsh,20,13/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,13/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,12/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,11/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,10/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,08/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,07/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,06/11/19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News
